,Scripcode,Start Date,End Date,Entry Buffer,Exit Buffer,TSL1,TSL2
,GRASIM EQ,2014-01-01,2024-12-31,1.0,1.0,2.0,4.0
,,,,,,,,,,,
,,,,,,,,,,,
,System,Entry Date,Exit Date,Trade,Entry,Exit,P&L,Cumm PL,Comments,HH/LL,% ITM
76,RTT,2015-07-20,2015-08-11,Long,3723.36,3714.63,-8.730000000000018,-616.9399999999991,SAR,3842.9,3.21
77,RTT,2015-08-11,2015-08-18,Short,3714.63,3740.79,-26.159999999999854,-643.099999999999,SAR,3574.0,3.79
78,RTT,2015-08-18,2015-08-20,Long,3740.79,3651.61,-89.17999999999984,-732.2799999999988,SAR,3760.0,0.51
79,RTT,2015-08-20,2015-08-20,Short,3651.61,3671.0,-19.389999999999873,-751.6699999999987,SAR,3631.0,0.56
80,RTT,2021-01-04,2021-01-04,Long,943.74,937.15,-6.590000000000032,-758.2599999999987,SAR,0.0,-100.0
81,RTT,2015-08-20,2015-08-21,Long,3671.0,3651.61,-19.389999999999873,-777.6499999999986,SAR,3730.1,1.61
82,RTT,2015-08-21,2015-08-27,Short,3651.61,3492.98,158.6300000000001,-619.0199999999985,SAR,3362.65,7.91
83,RTT,2015-08-27,2015-09-01,Long,3492.98,3377.78,-115.19999999999982,-734.2199999999983,SAR,3555.05,1.78
84,RTT,2015-09-01,2015-09-09,Short,3377.78,3457.38,-79.59999999999991,-813.8199999999982,SAR,3323.2,1.62
85,RTT,2015-09-09,2015-09-22,Long,3457.38,3422.13,-35.25,-849.0699999999982,SAR,3549.0,2.65
86,RTT,2021-01-05,2021-01-06,Short,955.0,974.09,-19.090000000000032,-868.1599999999983,SAR,955.05,-0.01
87,RTT,2015-09-22,2015-09-22,Short,3422.13,3462.2,-40.06999999999971,-908.229999999998,SAR,inf,-inf
88,RTT,2015-09-23,2015-09-23,Short,3422.13,3400.0,22.13000000000011,-886.0999999999979,SAR,3385.0,1.08
89,RTT,2015-09-23,2015-09-29,Long,3400.0,3398.62,-1.3800000000001091,-887.479999999998,SAR,3499.0,2.91
90,RTT,2015-09-29,2015-09-29,Short,3398.62,3466.59,-67.97000000000025,-955.4499999999982,TSL,3380.1,0.54
91,RTT,2015-09-29,2015-10-19,Long,3476.12,3599.24,123.11999999999989,-832.3299999999983,SAR,3688.75,6.12
92,RTT,2021-01-06,2021-01-18,Long,974.09,1010.05,35.95999999999992,-796.3699999999984,SAR,1041.0,6.87
93,RTT,2015-10-19,2015-10-23,Short,3599.24,3685.54,-86.30000000000018,-882.6699999999986,SAR,3591.0,0.23
94,RTT,2015-10-23,2015-10-29,Long,3685.54,3649.59,-35.94999999999982,-918.6199999999984,SAR,3720.0,0.94
95,RTT,2015-10-29,2015-10-30,Short,3649.59,3734.32,-84.73000000000002,-1003.3499999999984,SAR,990.85,72.85
96,RTT,2015-10-30,2015-11-09,Long,3734.32,3654.29,-80.0300000000002,-1083.3799999999987,SAR,3759.0,0.66
97,,2015-11-09,2021-01-18,Short,3654.29,1010.05,0.0,,Short,,
98,,2021-01-18,2021-01-19,Short,1010.05,1043.38,-33.330000000000155,,SAR,1002.0,0.8
99,,2015-11-26,2015-12-10,Long,3720.64,3682.35,-38.289999999999964,,SAR,3790.0,1.86
100,,2015-12-10,2015-12-17,Short,3682.35,3748.61,-66.26000000000022,,SAR,3586.2,2.61
101,,2015-12-17,2016-01-04,Long,3748.61,3688.39,-60.220000000000255,,SAR,3790.1,1.11
102,,2016-01-04,2016-01-20,Short,3688.39,3538.74,149.6500000000001,,SAR,3439.0,6.76
103,,2021-01-19,2021-01-22,Long,1043.38,1001.64,-41.74000000000012,,TSL,3569.55,242.11
104,,2016-01-20,2016-01-20,Long,3538.74,3465.99,-72.75,,SAR,3569.55,0.87
105,,2016-01-20,2016-02-01,Short,3465.99,3512.0,-46.01000000000022,,SAR,3321.05,4.18
106,,2016-02-01,2016-02-02,Long,3557.93,3415.61,-142.3199999999997,,TSL,3569.95,0.34
107,,2016-02-05,2016-02-10,Long,3473.59,3377.88,-95.71000000000004,,SAR,3517.15,1.25
108,,2021-01-25,2021-01-25,Short,1025.0,1066.0,-41.0,,TSL,3375.0,-229.27
109,,2016-02-10,2016-02-15,Short,3377.88,3459.65,-81.76999999999998,,SAR,3325.05,1.56
110,,2016-02-15,2016-02-23,Long,3459.65,3393.32,-66.32999999999993,,SAR,3509.95,1.45
111,,2016-02-23,2016-03-01,Short,3393.32,3393.32,0.0,,BEP,3233.0,4.72
112,,2016-03-03,2016-03-15,Long,3517.73,3546.63,28.90000000000009,,SAR,3664.8,4.18
113,,2016-03-15,2016-03-17,Short,3546.63,3623.17,-76.53999999999996,,SAR,3539.9,0.19
114,,2021-01-29,2021-01-29,Long,1080.45,1062.6,-17.850000000000136,,SAR,0.0,-100.0
115,,2016-03-17,2016-05-20,Long,3623.17,4209.23,586.0599999999995,,SAR,4310.0,18.96
116,,2016-05-20,2016-05-25,Short,4209.23,4325.27,-116.04000000000087,,SAR,1048.45,75.09
117,,2016-05-25,2016-06-06,Long,4325.27,4301.25,-24.020000000000437,,SAR,4404.35,1.83
118,,2021-01-29,2021-02-01,Short,1050.93,1071.95,-21.019999999999982,,TSL,1047.35,0.34
119,,2016-06-06,2016-06-06,Short,4308.23,4301.25,6.979999999999563,,SAR,4301.25,0.16
120,,2016-06-07,2016-06-10,Long,4326.2,4275.46,-50.73999999999978,,SAR,4382.3,1.3
121,,2016-06-10,2016-06-27,Short,4275.46,4342.7,-67.23999999999978,,SAR,4239.95,0.83
122,,2021-02-01,2021-02-18,Long,1078.07,1215.67,137.60000000000014,,SAR,4398.0,307.95
123,,2016-06-27,2016-08-10,Long,4342.7,4918.72,576.0200000000004,,SAR,5361.05,23.45
124,,2016-08-10,2016-08-18,Short,4918.72,4607.17,311.5500000000002,,SAR,4155.55,15.52
125,,2016-08-18,2016-09-12,Long,4607.17,4607.17,0.0,,BEP,4819.9,4.62
126,,2016-09-12,2016-09-16,Short,4599.14,4783.11,-183.96999999999935,,TSL,4577.0,0.48
127,,2021-02-18,2021-02-25,Short,1215.67,1264.3,-48.62999999999988,,TSL,1210.0,0.47
128,,2016-09-16,2016-09-27,Long,4823.71,4819.96,-3.75,,SAR,4976.0,3.16
129,,2016-09-27,2016-10-03,Short,4819.96,4930.01,-110.05000000000018,,SAR,1190.85,75.29
130,,2016-10-03,2016-10-06,Long,4930.01,994.0,-3936.01,,SAR,4991.45,1.25
131,,2021-02-26,2021-03-01,Short,1255.0,1255.0,0.0,,BEP,1202.2,4.21
132,,2016-10-06,2016-10-10,Short,994.0,1033.76,-39.75999999999999,,TSL,988.2,0.58
133,,2016-10-13,2016-11-25,Short,999.11,820.37,178.74,,SAR,781.9,21.74
134,,2016-11-25,2016-12-12,Long,820.37,863.23,42.860000000000014,,SAR,899.0,9.58
135,,2021-03-02,2021-03-17,Long,1275.0,1365.7,90.70000000000005,,SAR,1408.0,10.43
136,,2016-12-12,2016-12-29,Short,863.23,836.84,26.389999999999986,,SAR,800.05,7.32
137,,2016-12-29,2017-01-10,Long,836.84,846.7,9.860000000000014,,SAR,881.0,5.28
138,,2017-01-10,2017-01-18,Short,846.7,863.3,-16.59999999999991,,SAR,836.65,1.19
139,,2021-03-17,2021-03-18,Short,1365.7,1398.35,-32.649999999999864,,SAR,1372.0,-0.46
140,,2017-01-18,2017-02-28,Long,863.3,996.53,133.23000000000002,,SAR,1077.4,24.8
141,,2017-02-28,2017-03-03,Short,996.53,1015.76,-19.230000000000018,,SAR,975.8,2.08
142,,2017-03-03,2017-03-24,Long,1015.76,1069.3,53.539999999999964,,SAR,1098.1,8.11
143,,2021-03-18,2021-04-12,Long,1398.35,1417.95,19.600000000000136,,SAR,1472.7,5.32
144,,2017-03-24,2017-04-10,Short,1069.3,1079.79,-10.490000000000009,,SAR,1045.1,2.26
145,,2017-04-10,2017-05-18,Long,1079.79,1154.93,75.1400000000001,,SAR,1218.0,12.8
146,,2017-05-18,2017-05-19,Short,1154.93,1154.93,0.0,,BEP,1100.0,4.76
