,Scripcode,Start Date,End Date,Entry Buffer,Exit Buffer,TSL1,TSL2
,RECLTD EQ,2014-01-01,2024-12-31,1.0,1.0,2.0,4.0
,,,,,,,,,,,
,,,,,,,,,,,
,System,Entry Date,Exit Date,Trade,Entry,Exit,P&L,Cumm PL,Comments,HH/LL,% ITM
79,RTT,2015-05-07,2015-05-07,Short,308.43,308.43,0.0,-253.11999999999995,BEP,284.5,7.76
80,RTT,2015-05-08,2015-05-15,Short,292.8,300.83,-8.029999999999973,-261.1499999999999,SAR,283.9,3.04
81,RTT,2015-05-15,2015-05-27,Long,300.83,302.79,1.9600000000000364,-259.1899999999999,SAR,311.4,3.51
82,RTT,2015-05-27,2015-06-10,Short,302.79,288.51,14.28000000000003,-244.90999999999985,SAR,278.55,8.01
83,RTT,2015-06-10,2015-06-11,Long,288.51,279.72,-8.789999999999964,-253.69999999999982,SAR,289.0,0.17
84,RTT,2020-08-12,2020-08-28,Long,109.08,110.09,1.0100000000000051,-252.68999999999983,SAR,116.5,6.8
85,RTT,2015-06-11,2015-06-19,Short,279.72,276.79,2.930000000000007,-249.75999999999982,SAR,267.5,4.37
86,RTT,2015-06-19,2015-06-29,Long,276.79,276.79,0.0,-249.75999999999982,BEP,292.7,5.75
87,RTT,2015-06-29,2015-07-01,Short,269.87,280.66,-10.79000000000002,-260.54999999999984,TSL,268.75,0.42
88,RTT,2015-07-07,2015-07-08,Long,291.74,280.07,-11.670000000000016,-272.21999999999986,TSL,291.8,0.02
89,RTT,2015-07-14,2015-07-15,Long,288.51,281.31,-7.199999999999989,-279.41999999999985,SAR,288.7,0.07
90,RTT,2015-07-15,2015-07-16,Short,281.31,289.42,-8.110000000000014,-287.52999999999986,SAR,279.85,0.52
91,RTT,2020-08-28,2020-08-31,Short,110.09,112.9,-2.8100000000000023,-290.33999999999986,SAR,105.5,4.17
92,RTT,2015-07-16,2015-07-20,Long,289.42,289.42,0.0,-290.33999999999986,BEP,301.2,4.07
93,RTT,2015-07-28,2015-08-04,Short,279.82,278.31,1.509999999999991,-288.82999999999987,SAR,267.05,4.56
94,RTT,2015-08-04,2015-08-06,Long,278.31,268.29,-10.019999999999982,-298.84999999999985,SAR,281.3,1.07
95,RTT,2015-08-06,2015-08-12,Short,268.29,270.0,-1.7099999999999795,-300.55999999999983,SAR,250.2,6.74
96,RTT,2015-08-13,2015-08-17,Short,257.45,267.75,-10.300000000000011,-310.85999999999984,TSL,249.75,2.99
97,RTT,2020-09-01,2020-09-01,Short,107.45,111.75,-4.299999999999997,-315.15999999999985,TSL,inf,-inf
98,RTT,2015-08-21,2015-08-27,Short,249.13,249.13,0.0,-315.15999999999985,BEP,211.2,15.22
99,RTT,2015-09-01,2015-09-01,Long,255.63,249.0,-6.6299999999999955,-321.78999999999985,SAR,255.8,0.07
100,RTT,2015-09-01,2015-09-04,Short,246.91,250.55,-3.640000000000015,-325.42999999999984,SAR,235.15,4.76
101,RTT,2015-09-07,2015-09-09,Short,241.41,251.07,-9.659999999999997,-335.0899999999998,TSL,231.8,3.98
102,RTT,2020-09-09,2020-09-14,Short,105.09,109.29,-4.200000000000003,-339.2899999999998,TSL,105.5,-0.39
103,RTT,2015-09-14,2015-09-28,Long,253.81,263.34,9.529999999999973,-329.7599999999998,SAR,277.3,9.25
104,RTT,2015-09-28,2015-09-30,Short,263.34,270.33,-6.990000000000009,-336.74999999999983,SAR,256.15,2.73
105,RTT,2015-09-30,2015-10-07,Long,270.33,270.33,0.0,-336.74999999999983,BEP,297.55,10.07
106,RTT,2015-10-08,2015-10-09,Long,272.55,261.65,-10.900000000000034,-347.64999999999986,TSL,275.7,1.16
107,RTT,2015-10-12,2015-10-14,Long,263.8,260.07,-3.730000000000018,-351.3799999999999,SAR,266.9,1.18
108,RTT,2020-09-15,2020-09-15,Short,107.7,108.42,-0.7199999999999989,-352.0999999999999,SAR,inf,-inf
109,RTT,2015-10-14,2015-10-20,Short,260.07,261.54,-1.4700000000000273,-353.56999999999994,SAR,253.7,2.45
110,RTT,2015-10-20,2015-10-26,Long,261.54,254.23,-7.310000000000031,-360.88,SAR,266.3,1.82
111,RTT,2015-10-26,2015-11-03,Short,254.23,253.0,1.2299999999999898,-359.65,SAR,245.5,3.43
112,RTT,2015-11-03,2015-11-06,Long,253.0,253.0,0.0,-359.65,BEP,270.8,7.04
113,RTT,2020-09-15,2020-09-21,Long,108.42,106.18,-2.239999999999995,-361.89,SAR,110.75,2.15
114,RTT,2015-11-06,2015-11-27,Short,246.26,231.79,14.469999999999999,-347.41999999999996,SAR,225.15,8.57
115,RTT,2015-11-27,2015-12-07,Long,231.79,223.54,-8.25,-355.66999999999996,SAR,237.6,2.51
116,RTT,2015-12-07,2015-12-08,Short,223.54,224.45,-0.9099999999999966,-356.5799999999999,SAR,214.0,4.27
117,RTT,2015-12-09,2015-12-14,Short,215.0,217.3,-2.3000000000000114,-358.87999999999994,SAR,206.65,3.88
118,RTT,2020-09-21,2020-10-05,Short,106.18,103.12,3.0600000000000023,-355.81999999999994,SAR,95.0,10.53
119,RTT,2015-12-14,2016-01-07,Long,217.3,221.31,4.009999999999991,-351.80999999999995,SAR,231.3,6.44
120,RTT,2016-01-07,2016-02-08,Short,221.31,195.54,25.77000000000001,-326.03999999999996,SAR,173.65,21.54
